ProductID,ProductImage,ProductName
889975,https://resim.epey.com/889975/b_general-mobile-phoenix-5g-7.png,General Mobile GM Phoneix 5G (G901) Cep Telefonu
900052,https://resim.epey.com/900052/b_infinix-zero-30-4g-2.png,Infinix Zero 30 4G (X6731B) Cep Telefonu
996976,https://resim.epey.com/996976/b_vivo-v50-lite-3.png,Vivo V50 Lite (V2441) Cep Telefonu
969608,https://resim.epey.com/969608/b_realme-12-4g-512gb-3.png,realme 12 4G 512 GB (RMX3871) Cep Telefonu
849549,https://resim.epey.com/849549/b_poco-x5-5g-2.png,Poco X5 5G Cep Telefonu
894217,https://resim.epey.com/894217/b_samsung-galaxy-a25-5g-5.png,Samsung Galaxy A25 5G (SM-A256E) Cep Telefonu
917006,https://resim.epey.com/917006/b_tecno-spark-20-pro-plus-1.png,Tecno Spark 20 Pro+ (KJ7) Cep Telefonu
917866,https://resim.epey.com/917866/b_redmi-note-13-4g-5.png,Redmi Note 13 Cep Telefonu
866322,https://resim.epey.com/866322/b_tecno-camon-20-pro-24.png,Tecno Camon 20 Pro (CK7n) Cep Telefonu
962973,https://resim.epey.com/962973/b_oppo-reno11-fs-4.png,Oppo Reno11 FS (CPH2687) Cep Telefonu
960603,https://resim.epey.com/reklam/1549_1543172477_ust.jpg?v=5,Samsung Galaxy A16 5G
871307,https://resim.epey.com/871307/b_vivo-v29-lite-11.png,Vivo V29 Lite 5G Cep Telefonu
982235,https://resim.epey.com/982235/b_redmi-note-14-4g-6.png,Redmi Note 14 Cep Telefonu
962639,https://resim.epey.com/962639/b_tecno-spark-30-pro-1.png,Tecno Spark 30 Pro (KL7) Cep Telefonu
926483,https://resim.epey.com/926483/b_tecno-spark-20-pro-12gb-1.png,Tecno Spark 20 Pro 12 GB (KJ6) Cep Telefonu
946628,https://resim.epey.com/946628/b_realme-12-4g-3.png,realme 12 4G 256 GB (RMX3871) Cep Telefonu
965189,https://resim.epey.com/965189/b_infinix-hot-50-pro-plus-1.png,Infinix Hot 50 Pro+ (X6880) Cep Telefonu
