Product Name,Date,Price,Image
Apple iPhone 16 Pro 256GB,06.11.2024,"77.699,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,07.11.2024,"77.699,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,08.11.2024,"77.699,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,09.11.2024,"76.299,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,10.11.2024,"76.299,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,11.11.2024,"76.299,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,12.11.2024,"77.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,13.11.2024,"77.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,14.11.2024,"77.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,15.11.2024,"77.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,16.11.2024,"77.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,17.11.2024,"77.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,18.11.2024,"77.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,19.11.2024,"79.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,20.11.2024,"79.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,21.11.2024,"77.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,22.11.2024,"77.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,23.11.2024,"77.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,24.11.2024,"77.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,25.11.2024,"77.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,26.11.2024,"77.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,27.11.2024,"77.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
