phone_brand,phone_model,price_usd,storage,ram,launch_date,dimensions,weight,display_type,display_size,display_resolution,os,nfc,usb,battery,colors,video,chipset,cpu,gpu,year,foldable,ppi_density,price_range,os_type,os_version,battery_size,colors_available,chip_company,cpu_core,gpu_company,fingerprint,video_resolution
xiaomi,Xiaomi Poco X6 Pro,387.56,512,12,1/12/2024,160.5 x 74.3 x 8.3 mm (6.32 x 2.93 x 0.33 in),186,"AMOLED, 68B colors, 120Hz, HDR10+, Dolby Vision, 500 nits (typ), 1200 nits (HBM), 1800 nits (peak)",6.67,1220 x 2712,"Android 14, up to 3 major Android upgrades, HyperOS",1,"USB Type-C 2.0, OTG",5000,"Black, Yellow, Gray","4K@24/30fps, 1080p@30/60fps, gyro-EIS",Mediatek Dimensity 8300 Ultra (4 nm),Octa-core (1x3.35 GHz Cortex-A715 & 3x3.20 GHz Cortex-A715 & 4x2.20 GHz Cortex-A510),Mali G615-MC6,1/1/2024,0,446,medium price,Android,14,Large,3,Mediatek,Octa-core,Mali,under,4K
xiaomi,Xiaomi Poco X6 Pro,333.46,256,12,1/12/2024,160.5 x 74.3 x 8.3 mm (6.32 x 2.93 x 0.33 in),186,"AMOLED, 68B colors, 120Hz, HDR10+, Dolby Vision, 500 nits (typ), 1200 nits (HBM), 1800 nits (peak)",6.67,1220 x 2712,"Android 14, up to 3 major Android upgrades, HyperOS",1,"USB Type-C 2.0, OTG",5000,"Black, Yellow, Gray","4K@24/30fps, 1080p@30/60fps, gyro-EIS",Mediatek Dimensity 8300 Ultra (4 nm),Octa-core (1x3.35 GHz Cortex-A715 & 3x3.20 GHz Cortex-A715 & 4x2.20 GHz Cortex-A510),Mali G615-MC6,1/1/2024,0,446,medium price,Android,14,Large,3,Mediatek,Octa-core,Mali,under,4K
xiaomi,Xiaomi Redmi Note 13,326.2,256,12,1/10/2024,161.1 x 75 x 7.6 mm (6.34 x 2.95 x 0.30 in),174.5,"AMOLED, 1B colors*, 120Hz, 1000 nits (peak)",6.67,1080 x 2400,"Android 13, up to 3 major Android upgrades, HyperOS",1,"USB Type-C 2.0, OTG",5000,"Graphite black (Stealth Black), Arctic White, Ocean Teal, Prism Gold",1080p@30fps,Mediatek Dimensity 6080 (6 nm),Octa-core (2x2.4 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,1/1/2024,0,395,medium price,Android,13,Large,4,Mediatek,Octa-core,Mali,side,1080p
xiaomi,Xiaomi Redmi Note 13,174.99,256,8,1/10/2024,161.1 x 75 x 7.6 mm (6.34 x 2.95 x 0.30 in),174.5,"AMOLED, 1B colors*, 120Hz, 1000 nits (peak)",6.67,1080 x 2400,"Android 13, up to 3 major Android upgrades, HyperOS",1,"USB Type-C 2.0, OTG",5000,"Graphite black (Stealth Black), Arctic White, Ocean Teal, Prism Gold",1080p@30fps,Mediatek Dimensity 6080 (6 nm),Octa-core (2x2.4 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,1/1/2024,0,395,medium price,Android,13,Large,4,Mediatek,Octa-core,Mali,side,1080p
xiaomi,Xiaomi Poco X6,824.38,512,12,1/12/2024,161.2 x 74.3 x 8 mm (6.35 x 2.93 x 0.31 in),181,"AMOLED, 68B colors, 120Hz, Dolby Vision, 500 nits (typ), 1200 nits (HBM), 1800 nits (peak)",6.67,1220 x 2712,"Android 13, up to 3 major Android upgrades, HyperOS",1,"USB Type-C 2.0, OTG",5100,"Black, White, Blue","4K@30fps, 1080p@30/60fps, gyro-EIS",Qualcomm SM7435-AB Snapdragon 7s Gen 2 (4 nm),Octa-core (4x2.40 GHz Cortex-A78 & 4x1.95 GHz Cortex-A55),Adreno 710,1/1/2024,0,446,medium price,Android,13,Large,3,Qualcomm,Octa-core,Adreno,under,4K
xiaomi,Xiaomi Poco X6,365.52,256,12,1/12/2024,161.2 x 74.3 x 8 mm (6.35 x 2.93 x 0.31 in),181,"AMOLED, 68B colors, 120Hz, Dolby Vision, 500 nits (typ), 1200 nits (HBM), 1800 nits (peak)",6.67,1220 x 2712,"Android 13, up to 3 major Android upgrades, HyperOS",1,"USB Type-C 2.0, OTG",5100,"Black, White, Blue","4K@30fps, 1080p@30/60fps, gyro-EIS",Qualcomm SM7435-AB Snapdragon 7s Gen 2 (4 nm),Octa-core (4x2.40 GHz Cortex-A78 & 4x1.95 GHz Cortex-A55),Adreno 710,1/1/2024,0,446,medium price,Android,13,Large,3,Qualcomm,Octa-core,Adreno,under,4K
xiaomi,Xiaomi Redmi Note 13 Pro+,581.99,512,12,9/21/2023,161.4 x 74.2 x 8.9 mm (6.35 x 2.92 x 0.35 in),199,"AMOLED, 68B colors, 120Hz, Dolby Vision, HDR10+, 1800 nits (peak)",6.67,1220 x 2712,"Android 13, up to 3 major Android upgrades, HyperOS",1,"USB Type-C 2.0, OTG",5000,"Midnight Black (Fushion Black), Moonlight White (Fushion White), Aurora Purple, Fushion Purple, Camo Green","4K@24/30fps, 1080p@30/60/120fps, gyro-EIS",Mediatek Dimensity 7200 Ultra (4 nm),Octa-core (2x2.8 GHz Cortex-A715 & 6x2.0 GHz Cortex-A510),Mali-G610 MC4,1/1/2023,0,446,medium price,Android,13,Large,5,Mediatek,Octa-core,Mali,under,4K
xiaomi,Xiaomi Redmi Note 13 Pro+,541.75,512,8,9/21/2023,161.4 x 74.2 x 8.9 mm (6.35 x 2.92 x 0.35 in),199,"AMOLED, 68B colors, 120Hz, Dolby Vision, HDR10+, 1800 nits (peak)",6.67,1220 x 2712,"Android 13, up to 3 major Android upgrades, HyperOS",1,"USB Type-C 2.0, OTG",5000,"Midnight Black (Fushion Black), Moonlight White (Fushion White), Aurora Purple, Fushion Purple, Camo Green","4K@24/30fps, 1080p@30/60/120fps, gyro-EIS",Mediatek Dimensity 7200 Ultra (4 nm),Octa-core (2x2.8 GHz Cortex-A715 & 6x2.0 GHz Cortex-A510),Mali-G610 MC4,1/1/2023,0,446,medium price,Android,13,Large,5,Mediatek,Octa-core,Mali,under,4K
xiaomi,Xiaomi Redmi Note 13 Pro,330.52,512,12,9/21/2023,161.2 x 74.2 x 8 mm (6.35 x 2.92 x 0.31 in),187,"AMOLED, 68B colors, 120Hz, Dolby Vision, 500 nits (typ), 1200 nits (HBM), 1800 nits (peak)",6.67,1220 x 2712,"Android 13, up to 3 major Android upgrades, HyperOS",1,"USB Type-C 2.0, OTG",5100,"Midnight Black, Aurora Purple (Coral Purple), Ocean Teal, Arctic White, Olive Green, Scarlet Red","4K@30fps, 1080p@30/60/120fps, gyro-EIS",Qualcomm SM7435-AB Snapdragon 7s Gen 2 (4 nm),Octa-core (4x2.40 GHz Cortex-A78 & 4x1.95 GHz Cortex-A55),Adreno 710,1/1/2023,0,446,medium price,Android,13,Large,6,Qualcomm,Octa-core,Adreno,under,4K
xiaomi,Xiaomi 13T,545.69,256,12,9/26/2023,162.2 x 75.7 x 8.5 mm (6.39 x 2.98 x 0.33 in),193,"AMOLED, 68B colors, 144Hz, Dolby Vision, HDR10+, 1200 nits (HBM), 2600 nits (peak)",6.67,1220 x 2712,"Android 13, up to 4 major Android upgrades, HyperOS",1,"USB Type-C 2.0, OTG",5000,"Alpine Blue, Meadow Green, Black","4K@30fps (HDR10+), 1080p@30/60/120fps, gyro-EIS",Mediatek Dimensity 8200 Ultra (4 nm),Octa-core (1x3.1 GHz Cortex-A78 & 3x3.0 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55),Mali-G610 MC6,1/1/2023,0,446,medium price,Android,13,Large,3,Mediatek,Octa-core,Mali,under,4K
xiaomi,Xiaomi 13T Pro,641.62,512,12,9/26/2023,162.2 x 75.7 x 8.5 mm (6.39 x 2.98 x 0.33 in),200,"AMOLED, 68B colors, 144Hz, Dolby Vision, HDR10+, 1200 nits (HBM), 2600 nits (peak)",6.67,1220 x 2712,"Android 13, up to 4 major Android upgrades, HyperOS",1,"USB Type-C 2.0, OTG",5000,"Alpine Blue, Meadow Green, Black","8K@24fps, 4K@24/30/60fps, 4K/1080p@30fps HDR10+, 1080p@30/60/120/240fps; 10-bit LOG, gyro-EIS",Mediatek Dimensity 9200+ (4 nm),Octa-core (1x3.35 GHz Cortex-X3 & 3x3.0 GHz Cortex-A715 & 4x2.0 GHz Cortex-A510),Immortalis-G715 MC11,1/1/2023,0,446,medium price,Android,13,Large,3,Mediatek,Octa-core,Immortalis,under,8K
xiaomi,Xiaomi Redmi Note 12 Pro 4G,343.7,128,8,4/11/2023,164.2 x 76.1 x 8.1 mm (6.46 x 3.00 x 0.32 in),201.8,"AMOLED, 120Hz, Dolby Vision, 700 nits (HBM), 1100 nits (peak)",6.67,1080 x 2400,"Android 11, MIUI 13",1,"USB Type-C 2.0, OTG",5000,"Star Blue, Graphite Gray, Polar White, Ice blue","4K@30fps, 1080p@30/60fps",Qualcomm SM7150 Snapdragon 732G (8 nm),Octa-core (2x2.2 GHz Kryo 470 Gold & 6x1.8 GHz Kryo 470 Silver),Adreno 618,1/1/2023,0,395,medium price,Android,11,Large,4,Qualcomm,Octa-core,Adreno,side,4K
xiaomi,Xiaomi Poco F5,461.42,256,12,5/1/2023,161.1 x 75 x 7.9 mm (6.34 x 2.95 x 0.31 in),181,"AMOLED, 68B colors, Dolby Vision, HDR10+, 120Hz, 500 nits (typ), 1000 nits (peak)",6.67,1080 x 2400,"Android 13, upgradable to Android 14, HyperOS",1,"USB Type-C 2.0, OTG",5000,"Black, Blue, White","4K@30fps, 1080p@30/60/120fps, gyro-EIS",Qualcomm SM7475-AB Snapdragon 7+ Gen 2 (4 nm),Octa-core (1x2.91 GHz Cortex-X2 & 3x2.49 GHz Cortex-A710 & 4x1.8 GHz Cortex-A510),Adreno 725,1/1/2023,0,395,medium price,Android,13,Large,3,Qualcomm,Octa-core,Adreno,side,4K
xiaomi,Xiaomi Redmi 12,126.9,128,8,6/15/2023,168.6 x 76.3 x 8.2 mm (6.64 x 3.00 x 0.32 in),198.5,"IPS LCD, 90Hz, 550 nits (peak)",6.79,1080 x 2460,"Android 13, upgradable to Android 14, HyperOS",1,USB Type-C,5000,"Midnight Black, Sky Blue, Polar Silver, Moonstone Silver",1080p@30fps,Mediatek MT6769H Helio G88 (12 nm),Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55),Mali-G52 MC2,1/1/2023,0,396,medium price,Android,13,Large,4,Mediatek,Octa-core,Mali,side,1080p
xiaomi,Xiaomi Poco F5 Pro,504.22,256,12,5/1/2023,162.8 x 75.4 x 8.6 mm (6.41 x 2.97 x 0.34 in),204,"AMOLED, 68B colors, 120Hz, Dolby Vision, HDR10+, 500 nits (typ), 1000 nits (HBM), 1400 nits (peak)",6.67,1440 x 3200,"Android 13, MIUI 14 for POCO",1,"USB Type-C 2.0, OTG",5160,"Black, White","8K@24fps, 4K@30/60fps, 1080p@30/60/120/240fps, gyro-EIS",Qualcomm SM8475 Snapdragon 8+ Gen 1 (4 nm),Octa-core (1x3.0 GHz Cortex-X2 & 3x2.5 GHz Cortex-A710 & 4x1.80 GHz Cortex-A510),Adreno 730,1/1/2023,0,526,medium price,Android,13,Large,2,Qualcomm,Octa-core,Adreno,under,8K
xiaomi,Xiaomi Redmi Note 13 Pro 4G,318.87,512,12,1/15/2024,161.1 x 75 x 8 mm (6.34 x 2.95 x 0.31 in),188,"AMOLED, 1B colors, 120Hz, 500 nits (typ), 1000 nits (HBM), 1300 nits (peak)",6.67,1080 x 2400,"Android 13, up to 3 major Android upgrades, HyperOS",1,"USB Type-C 2.0, OTG",5000,"Midnight Black, Lavender Purple, Forest Green",1080p@30/60fps,Mediatek Helio G99 Ultra,Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,1/1/2024,0,395,medium price,Android,13,Large,3,Mediatek,Octa-core,Mali,under,1080p
xiaomi,Xiaomi Redmi Note 13 Pro 4G,327.94,256,8,1/15/2024,161.1 x 75 x 8 mm (6.34 x 2.95 x 0.31 in),188,"AMOLED, 1B colors, 120Hz, 500 nits (typ), 1000 nits (HBM), 1300 nits (peak)",6.67,1080 x 2400,"Android 13, up to 3 major Android upgrades, HyperOS",1,"USB Type-C 2.0, OTG",5000,"Midnight Black, Lavender Purple, Forest Green",1080p@30/60fps,Mediatek Helio G99 Ultra,Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,1/1/2024,0,395,medium price,Android,13,Large,3,Mediatek,Octa-core,Mali,under,1080p
xiaomi,Xiaomi Redmi 14C,270.8,128,6,8/30/2024,171.9 x 77.8 x 8.2 mm (6.77 x 3.06 x 0.32 in),211,"IPS LCD, 120Hz, 450 nits (typ), 600 nits (HBM)",6.88,720 x 1640,"Android 14, HyperOS",1,USB Type-C 2.0,5160,"Midnight Black, Sage Green, Dreamy Purple, Starry Blue",1080p@30fps,Mediatek Helio G81 Ultra,Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55),Mali-G52 MC2,1/1/2024,0,260,medium price,Android,14,Large,4,Mediatek,Octa-core,Mali,side,1080p
xiaomi,Xiaomi 14T Pro,906.04,512,12,9/26/2024,160.4 x 75.1 x 8.4 mm (6.31 x 2.96 x 0.33 in),209,"AMOLED, 68B colors, 144Hz, Dolby Vision, HDR10+, 1600 nits (HBM), 4000 nits (peak)",6.67,1220 x 2712,"Android 14, HyperOS",1,"USB Type-C 2.0, OTG",5000,"Titan Gray, Titan Blue, Titan Black","8K@24/30fps, 4K@24/30/60fps, 1080p@30/60/120/240/960fps, gyro-EIS, 10-bit Rec. 2020, HDR10+",Mediatek Dimensity 9300+ (4 nm),Octa-core (1x3.4 GHz Cortex-X4 & 3x2.85 GHz Cortex-X4 & 4x2.0 GHz Cortex-A720),Immortalis-G720 MC12,1/1/2024,0,446,medium price,Android,14,Large,3,Mediatek,Octa-core,Immortalis,under,8K
xiaomi,Xiaomi 14T,938.6,512,12,9/26/2024,160.5 x 75.1 x 7.8 mm or 8.0 mm,193,"AMOLED, 68B colors, 144Hz, Dolby Vision, HDR10+, 1600 nits (HBM), 4000 nits (peak)",6.67,1220 x 2712,"Android 14, HyperOS",1,"USB Type-C 2.0, OTG",5000,"Titan Gray, Titan Blue, Titan Black, Lemon Green","4K@24/30/60fps, 1080p@30/60/120/240/960fps, gyro-EIS, 10-bit Rec. 2020, HDR10+",Mediatek Dimensity 8300 Ultra (4 nm),Octa-core (1x3.35 GHz Cortex-A715 & 3x3.20 GHz Cortex-A715 & 4x2.20 GHz Cortex-A510),Mali G615-MC6,1/1/2024,0,446,medium price,Android,14,Large,4,Mediatek,Octa-core,Mali,under,4K
xiaomi,Xiaomi Redmi Note 13 4G,177.58,256,8,1/15/2024,162.3 x 75.6 x 8 mm (6.39 x 2.98 x 0.31 in),188.5,"AMOLED, 120Hz, 1800 nits (peak)",6.67,1080 x 2400,"Android 13, up to 3 major Android upgrades, HyperOS",1,"USB Type-C 2.0, OTG",5000,"Midnight Black, Mint Green, Ice Blue, Ocean Sunset",1080p@30fps,Qualcomm SM6225 Snapdragon 685 (6 nm),Octa-core (4x2.8 GHz Cortex-A73 & 4x1.9 GHz Cortex-A53),Adreno 610,1/1/2024,0,395,medium price,Android,13,Large,4,Qualcomm,Octa-core,Adreno,under,1080p
xiaomi,Xiaomi Poco C65,137.16,256,8,11/6/2023,168 x 78 x 8.1 mm (6.61 x 3.07 x 0.32 in),192,"IPS LCD, 90Hz, 450 nits (typ), 600 nits (HBM)",6.74,720 x 1600,"Android 13, MIUI 14 for POCO",1,USB Type-C 2.0,5000,"Black, Blue, Purple",1080p@30fps,Mediatek MT6769Z Helio G85 (12 nm),Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55),Mali-G52 MC2,1/1/2023,0,260,medium price,Android,13,Large,3,Mediatek,Octa-core,Mali,side,1080p
xiaomi,Xiaomi Redmi 13C,132.27,256,8,11/10/2023,168 x 78 x 8.1 mm (6.61 x 3.07 x 0.32 in),192,"IPS LCD, 90Hz, 450 nits (typ), 600 nits (HBM)",6.74,720 x 1600,"Android 13, MIUI 14",1,USB Type-C 2.0,5000,"Midnight Black, Navy Blue, Glacier White, Clover Green",1080p@30fps,Mediatek MT6769Z Helio G85 (12 nm),Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55),Mali-G52 MC2,1/1/2023,0,260,medium price,Android,13,Large,4,Mediatek,Octa-core,Mali,side,1080p
xiaomi,Xiaomi Redmi 13C,119,128,6,11/10/2023,168 x 78 x 8.1 mm (6.61 x 3.07 x 0.32 in),192,"IPS LCD, 90Hz, 450 nits (typ), 600 nits (HBM)",6.74,720 x 1600,"Android 13, MIUI 14",1,USB Type-C 2.0,5000,"Midnight Black, Navy Blue, Glacier White, Clover Green",1080p@30fps,Mediatek MT6769Z Helio G85 (12 nm),Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55),Mali-G52 MC2,1/1/2023,0,260,medium price,Android,13,Large,4,Mediatek,Octa-core,Mali,side,1080p
xiaomi,Xiaomi Poco M6 Pro,187.5,512,12,1/12/2024,161.1 x 75 x 8 mm (6.34 x 2.95 x 0.31 in),179,"AMOLED, 120Hz, 1000 nits (HBM), 1300 nits (peak)",6.67,1080 x 2400,"Android 13, MIUI 14, planned upgrade to Android 14, HyperOS",1,"USB Type-C 2.0, OTG",5000,"Black, Blue, Purple","1080p@30/60fps, gyro-EIS",Mediatek Helio G99 Ultra,Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,1/1/2024,0,395,medium price,Android,13,Large,3,Mediatek,Octa-core,Mali,under,1080p
xiaomi,Xiaomi Poco X6 Pro,321.99,512,12,1/12/2024,160.5 x 74.3 x 8.3 mm (6.32 x 2.93 x 0.33 in),186,"AMOLED, 68B colors, 120Hz, HDR10+, Dolby Vision, 500 nits (typ), 1200 nits (HBM), 1800 nits (peak)",6.67,1220 x 2712,"Android 14, up to 3 major Android upgrades, HyperOS",1,"USB Type-C 2.0, OTG",5000,"Black, Yellow, Gray","4K@24/30fps, 1080p@30/60fps, gyro-EIS",Mediatek Dimensity 8300 Ultra (4 nm),Octa-core (1x3.35 GHz Cortex-A715 & 3x3.20 GHz Cortex-A715 & 4x2.20 GHz Cortex-A510),Mali G615-MC6,1/1/2024,0,446,medium price,Android,14,Large,3,Mediatek,Octa-core,Mali,under,4K
xiaomi,Xiaomi Poco X6 Pro,282.5,256,12,1/12/2024,160.5 x 74.3 x 8.3 mm (6.32 x 2.93 x 0.33 in),186,"AMOLED, 68B colors, 120Hz, HDR10+, Dolby Vision, 500 nits (typ), 1200 nits (HBM), 1800 nits (peak)",6.67,1220 x 2712,"Android 14, up to 3 major Android upgrades, HyperOS",1,"USB Type-C 2.0, OTG",5000,"Black, Yellow, Gray","4K@24/30fps, 1080p@30/60fps, gyro-EIS",Mediatek Dimensity 8300 Ultra (4 nm),Octa-core (1x3.35 GHz Cortex-A715 & 3x3.20 GHz Cortex-A715 & 4x2.20 GHz Cortex-A510),Mali G615-MC6,1/1/2024,0,446,medium price,Android,14,Large,3,Mediatek,Octa-core,Mali,under,4K
xiaomi,Xiaomi Redmi Note 13,212.5,256,12,1/10/2024,161.1 x 75 x 7.6 mm (6.34 x 2.95 x 0.30 in),174.5,"AMOLED, 1B colors*, 120Hz, 1000 nits (peak)",6.67,1080 x 2400,"Android 13, up to 3 major Android upgrades, HyperOS",1,"USB Type-C 2.0, OTG",5000,"Graphite black (Stealth Black), Arctic White, Ocean Teal, Prism Gold",1080p@30fps,Mediatek Dimensity 6080 (6 nm),Octa-core (2x2.4 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,1/1/2024,0,395,medium price,Android,13,Large,4,Mediatek,Octa-core,Mali,side,1080p
xiaomi,Xiaomi Redmi Note 13,187.5,256,8,1/10/2024,161.1 x 75 x 7.6 mm (6.34 x 2.95 x 0.30 in),174.5,"AMOLED, 1B colors*, 120Hz, 1000 nits (peak)",6.67,1080 x 2400,"Android 13, up to 3 major Android upgrades, HyperOS",1,"USB Type-C 2.0, OTG",5000,"Graphite black (Stealth Black), Arctic White, Ocean Teal, Prism Gold",1080p@30fps,Mediatek Dimensity 6080 (6 nm),Octa-core (2x2.4 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,1/1/2024,0,395,medium price,Android,13,Large,4,Mediatek,Octa-core,Mali,side,1080p
xiaomi,Xiaomi Poco X6,252.99,512,12,1/12/2024,161.2 x 74.3 x 8 mm (6.35 x 2.93 x 0.31 in),181,"AMOLED, 68B colors, 120Hz, Dolby Vision, 500 nits (typ), 1200 nits (HBM), 1800 nits (peak)",6.67,1220 x 2712,"Android 13, up to 3 major Android upgrades, HyperOS",1,"USB Type-C 2.0, OTG",5100,"Black, White, Blue","4K@30fps, 1080p@30/60fps, gyro-EIS",Qualcomm SM7435-AB Snapdragon 7s Gen 2 (4 nm),Octa-core (4x2.40 GHz Cortex-A78 & 4x1.95 GHz Cortex-A55),Adreno 710,1/1/2024,0,446,medium price,Android,13,Large,3,Qualcomm,Octa-core,Adreno,under,4K
xiaomi,Xiaomi Poco X6,242.99,256,12,1/12/2024,161.2 x 74.3 x 8 mm (6.35 x 2.93 x 0.31 in),181,"AMOLED, 68B colors, 120Hz, Dolby Vision, 500 nits (typ), 1200 nits (HBM), 1800 nits (peak)",6.67,1220 x 2712,"Android 13, up to 3 major Android upgrades, HyperOS",1,"USB Type-C 2.0, OTG",5100,"Black, White, Blue","4K@30fps, 1080p@30/60fps, gyro-EIS",Qualcomm SM7435-AB Snapdragon 7s Gen 2 (4 nm),Octa-core (4x2.40 GHz Cortex-A78 & 4x1.95 GHz Cortex-A55),Adreno 710,1/1/2024,0,446,medium price,Android,13,Large,3,Qualcomm,Octa-core,Adreno,under,4K
xiaomi,Xiaomi Redmi Note 13 4G,169.99,256,8,1/15/2024,162.3 x 75.6 x 8 mm (6.39 x 2.98 x 0.31 in),188.5,"AMOLED, 120Hz, 1800 nits (peak)",6.67,1080 x 2400,"Android 13, up to 3 major Android upgrades, HyperOS",1,"USB Type-C 2.0, OTG",5000,"Midnight Black, Mint Green, Ice Blue, Ocean Sunset",1080p@30fps,Qualcomm SM6225 Snapdragon 685 (6 nm),Octa-core (4x2.8 GHz Cortex-A73 & 4x1.9 GHz Cortex-A53),Adreno 610,1/1/2024,0,395,medium price,Android,13,Large,4,Qualcomm,Octa-core,Adreno,under,1080p
xiaomi,Xiaomi Redmi Note 13 4G,133.7,128,8,1/15/2024,162.3 x 75.6 x 8 mm (6.39 x 2.98 x 0.31 in),188.5,"AMOLED, 120Hz, 1800 nits (peak)",6.67,1080 x 2400,"Android 13, up to 3 major Android upgrades, HyperOS",1,"USB Type-C 2.0, OTG",5000,"Midnight Black, Mint Green, Ice Blue, Ocean Sunset",1080p@30fps,Qualcomm SM6225 Snapdragon 685 (6 nm),Octa-core (4x2.8 GHz Cortex-A73 & 4x1.9 GHz Cortex-A53),Adreno 610,1/1/2024,0,395,low price,Android,13,Large,4,Qualcomm,Octa-core,Adreno,under,1080p
xiaomi,Xiaomi Redmi Note 13 Pro+,329.05,512,12,9/21/2023,161.4 x 74.2 x 8.9 mm (6.35 x 2.92 x 0.35 in),199,"AMOLED, 68B colors, 120Hz, Dolby Vision, HDR10+, 1800 nits (peak)",6.67,1220 x 2712,"Android 13, up to 3 major Android upgrades, HyperOS",1,"USB Type-C 2.0, OTG",5000,"Midnight Black (Fushion Black), Moonlight White (Fushion White), Aurora Purple, Fushion Purple, Camo Green","4K@24/30fps, 1080p@30/60/120fps, gyro-EIS",Mediatek Dimensity 7200 Ultra (4 nm),Octa-core (2x2.8 GHz Cortex-A715 & 6x2.0 GHz Cortex-A510),Mali-G610 MC4,1/1/2023,0,446,medium price,Android,13,Large,5,Mediatek,Octa-core,Mali,under,4K
xiaomi,Xiaomi Redmi Note 13 Pro,275.7,512,12,9/21/2023,161.2 x 74.2 x 8 mm (6.35 x 2.92 x 0.31 in),187,"AMOLED, 68B colors, 120Hz, Dolby Vision, 500 nits (typ), 1200 nits (HBM), 1800 nits (peak)",6.67,1220 x 2712,"Android 13, up to 3 major Android upgrades, HyperOS",1,"USB Type-C 2.0, OTG",5100,"Midnight Black, Aurora Purple (Coral Purple), Ocean Teal, Arctic White, Olive Green, Scarlet Red","4K@30fps, 1080p@30/60/120fps, gyro-EIS",Qualcomm SM7435-AB Snapdragon 7s Gen 2 (4 nm),Octa-core (4x2.40 GHz Cortex-A78 & 4x1.95 GHz Cortex-A55),Adreno 710,1/1/2023,0,446,medium price,Android,13,Large,6,Qualcomm,Octa-core,Adreno,under,4K
xiaomi,Xiaomi 13T,529,256,12,9/26/2023,162.2 x 75.7 x 8.5 mm (6.39 x 2.98 x 0.33 in),193,"AMOLED, 68B colors, 144Hz, Dolby Vision, HDR10+, 1200 nits (HBM), 2600 nits (peak)",6.67,1220 x 2712,"Android 13, up to 4 major Android upgrades, HyperOS",1,"USB Type-C 2.0, OTG",5000,"Alpine Blue, Meadow Green, Black","4K@30fps (HDR10+), 1080p@30/60/120fps, gyro-EIS",Mediatek Dimensity 8200 Ultra (4 nm),Octa-core (1x3.1 GHz Cortex-A78 & 3x3.0 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55),Mali-G610 MC6,1/1/2023,0,446,medium price,Android,13,Large,3,Mediatek,Octa-core,Mali,under,4K
xiaomi,Xiaomi Redmi Note 12S,149.5,128,6,4/26/2023,159.9 x 73.9 x 8.1 mm (6.30 x 2.91 x 0.32 in),176,"AMOLED, 90Hz, 700 nits (HBM), 1000 nits (peak)",6.43,1080 x 2400,"Android 13, MIUI 14",1,USB Type-C 2.0,5000,"Onyx Black, Ice Blue, Pearl Green",1080p@30fps,Mediatek MT6781 Helio G96 (12 nm),Octa-core (2x2.05 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,1/1/2023,0,409,medium price,Android,13,Large,3,Mediatek,Octa-core,Mali,side,1080p
xiaomi,Xiaomi Poco X5,213.99,256,8,2/7/2023,165.9 x 76.2 x 8 mm (6.53 x 3.00 x 0.31 in),189,"Super AMOLED, 120Hz, 700 nits (HBM), 1200 nits (peak)",6.67,1080 x 2400,"Android 12, MIUI 13 for POCO",1,"USB Type-C 2.0, OTG",5000,"Jaguar Black, Wildcat Blue, Supernova Green",1080p@30fps,Qualcomm SM6375 Snapdragon 695 5G (6 nm),Octa-core (2x2.2 GHz Kryo 660 Gold & 6x1.7 GHz Kryo 660 Silver),Adreno 619,1/1/2023,0,395,medium price,Android,12,Large,3,Qualcomm,Octa-core,Adreno,side,1080p
xiaomi,Xiaomi Poco X5 Pro,229,256,8,2/7/2023,162.9 x 76 x 7.9 mm (6.41 x 2.99 x 0.31 in),181,"AMOLED, 1B colors, 120Hz, Dolby Vision, HDR10+, 500 nits (typ), 900 nits (HBM)",6.67,1080 x 2400,"Android 12, upgradable to Android 13, MIUI 14 for POCO",1,"USB Type-C 2.0, OTG",5000,"Astral Black, Horizon Blue, Poco Yellow","4K@30fps, 1080p@30/60/120fps, gyro-EIS",Qualcomm SM7325 Snapdragon 778G 5G (6 nm),Octa-core (1x2.4 GHz Cortex-A78 & 3x2.2 GHz Cortex-A78 & 4x1.9 GHz Cortex-A55),Adreno 642L,1/1/2023,0,395,medium price,Android,12,Large,3,Qualcomm,Octa-core,Adreno,side,4K
