Description,Product Name,Image,Rating,Price
Garanti Tipi:Oppo Türkiye Garantili; Kamera Çözünürlüğü:50 MP; Dahili Hafıza:512 GB; RAM Kapasitesi:12 GB; Pil Gücü (mAh):5000 ve üstü; Mobil Bağlantı Hızı:5G; Ön Kamera Çözünürlüğü:8 MP; Ekran Boyutu:6 inç ve üstü; Cep Telefonu Modeli:Oppo Reno 10x Zoom; Ön Kamera Sayısı:1; Ekran Çözünürlüğü:FHD+; Ekran Teknolojisi:FHD+; Ön Kamera Çözünürlük Aralığı:40 - 60 MP; Görüntü Teknolojisi:AMOLED; Ana Kamera Flaş:Var; Ön Kamera Flaş:Var; Ekran Cinsi:FHD Süper AMOLED; Ekran Boyut Aralığı:6.5'' - 7''; İşletim Sistemi:Android; Çift Hat:Var; Kablosuz Şarj:Var; Yüz Tanıma:Var; Dokunmatik Ekran:Var; Garanti Süresi:2 Yıl; Şarj Girişi:USB Type-C; Ana Kamera Çözünürlük Aralığı:60 - 80 MP; NFC:Var; Ekran Yenileme Hızı:120 Hz; Video Kayıt Çözünürlüğü:2160p (Ultra HD) 4K; Şarj Hızı:80-100 W; Arttırılabilir Hafıza (Hafıza Kartı Desteği):Yok; Batarya Kapasitesi Aralığı:5000-6000 mAh; Parmak İzi Okuyucu:Var; Suya/Toza Dayanıklılık:Var; Renk:Mor; Yapay Zeka:Yok; Menşei:TR;,Oppo Reno12 Pro,https://cdn.dsmcdn.com/ty1652/prod/QC/20250319/14/36c7ba85-a528-3ddb-bf07-2e961cc46407/1_org_zoom.jpg,5.0,44.565
"Garanti Tipi:Resmi Distribütör Garantili; Kamera Çözünürlüğü:50 MP; Dahili Hafıza:256 GB; RAM Kapasitesi:8 GB; Ekran Boyutu:6,67 inç; Pil Gücü (mAh):5000; Mobil Bağlantı Hızı:4G; Ön Kamera Çözünürlüğü:32 MP; Cep Telefonu Modeli:Oppo Reno 10x Zoom; Ön Kamera Sayısı:1; Ekran Çözünürlüğü:FHD+; Ekran Teknolojisi:FHD+; Ön Kamera Çözünürlük Aralığı:20 - 40 MP; Görüntü Teknolojisi:AMOLED; Ana Kamera Flaş:Var; Ekran Cinsi:AMOLED; Arka Kamera Sayısı:3; Ekran Boyut Aralığı:6.5'' - 7''; İşletim Sistemi:Android; Çift Hat:Var; Kablosuz Şarj:Yok; Yüz Tanıma:Var; Dokunmatik Ekran:Var; Garanti Süresi:2 Yıl; Şarj Girişi:USB Type-C; Ana Kamera Çözünürlük Aralığı:40 - 60 MP; NFC:Yok; Ekran Yenileme Hızı:120 Hz; Kulaklık Girişi:USB Type-C; Video Kayıt Çözünürlüğü:1080p (Full HD); Şarj Hızı:10-20 W; Arttırılabilir Hafıza (Hafıza Kartı Desteği):Var; Batarya Kapasitesi Aralığı:4500-5000 mAh; Parmak İzi Okuyucu:Var; Suya/Toza Dayanıklılık:Var; Renk:Gri; Yapay Zeka:Yok;",Oppo Reno8 T,https://cdn.dsmcdn.com/ty1577/prod/QC/20241002/10/2d6d0bc9-a545-3928-b4f9-dbd87d1737f3/1_org_zoom.jpg,4.5,10.639
"Garanti Tipi:Resmi Distribütör Garantili; Kamera Çözünürlüğü:50 MP; Dahili Hafıza:256 GB; RAM Kapasitesi:8 GB; Ekran Boyutu:6,67 inç; Pil Gücü (mAh):5000; Mobil Bağlantı Hızı:4G; Ön Kamera Çözünürlüğü:32 MP; Cep Telefonu Modeli:Oppo Reno 10x Zoom; Ön Kamera Sayısı:1; Ekran Çözünürlüğü:FHD+; Ekran Teknolojisi:FHD+; Ön Kamera Çözünürlük Aralığı:20 - 40 MP; Görüntü Teknolojisi:AMOLED; Ana Kamera Flaş:Var; Ekran Cinsi:AMOLED; Arka Kamera Sayısı:3; Ekran Boyut Aralığı:6.5'' - 7''; İşletim Sistemi:Android; Çift Hat:Var; Kablosuz Şarj:Yok; Yüz Tanıma:Var; Dokunmatik Ekran:Var; Garanti Süresi:2 Yıl; Şarj Girişi:USB Type-C; Ana Kamera Çözünürlük Aralığı:40 - 60 MP; NFC:Yok; Ekran Yenileme Hızı:120 Hz; Kulaklık Girişi:USB Type-C; Video Kayıt Çözünürlüğü:1080p (Full HD); Şarj Hızı:10-20 W; Arttırılabilir Hafıza (Hafıza Kartı Desteği):Var; Batarya Kapasitesi Aralığı:4500-5000 mAh; Parmak İzi Okuyucu:Var; Suya/Toza Dayanıklılık:Var; Renk:Gri; Yapay Zeka:Yok;",Oppo Reno10,https://cdn.dsmcdn.com/ty1577/prod/QC/20241002/10/2d6d0bc9-a545-3928-b4f9-dbd87d1737f3/1_org_zoom.jpg,4.5,10.639
"Garanti Tipi:Resmi Distribütör Garantili; Kamera Çözünürlüğü:108 MP + 5 MP + 12 MP + 2 MP; Dahili Hafıza:128 GB; RAM Kapasitesi:8 GB; Ekran Boyutu:6,43 inç; Pil Gücü (mAh):5000; Mobil Bağlantı Hızı:4.5G; Cep Telefonu Modeli:Realme C11; Ön Kamera Sayısı:1; Ekran Çözünürlüğü:HD+; Ön Kamera Çözünürlüğü:5 - 8 MP; Ön Kamera Çözünürlük Aralığı:15 - 20 MP; Görüntü Teknolojisi:LCD; Ana Kamera Flaş:Var; Ekran Cinsi:LCD; Arka Kamera Sayısı:2; Ekran Boyut Aralığı:6'' - 6.5''; İşletim Sistemi:Android; Çift Hat:Var; Kablosuz Şarj:Yok; Yüz Tanıma:Yok; Dokunmatik Ekran:Var; Garanti Süresi:2 Yıl; Şarj Girişi:USB Type-C; Ana Kamera Çözünürlük Aralığı:100 -120 MP; NFC:Var; Ekran Yenileme Hızı:60 Hz; Kulaklık Girişi:3.5 mm; Şarj Hızı:10-20 W; Arttırılabilir Hafıza (Hafıza Kartı Desteği):Var; Batarya Kapasitesi Aralığı:4500-5000 mAh; Parmak İzi Okuyucu:Yok; Suya/Toza Dayanıklılık:Yok; Renk:Siyah; Yapay Zeka:Yok;",Realme 11,https://cdn.dsmcdn.com/ty1533/product/media/images/prod/QC/20240910/11/85e25a9e-bb0b-38b0-b290-29dae766f872/1_org_zoom.jpg,3.8,9.678
"Garanti Tipi:Resmi Distribütör Garantili; Kamera Çözünürlüğü:50 MP; Dahili Hafıza:256 GB; RAM Kapasitesi:8 GB; Ekran Boyutu:6,67 inç; Pil Gücü (mAh):5000; İşletim Sistemi:Android; Garanti Süresi:2 Yıl; Renk:Yeşil;",Realme 12+,https://cdn.dsmcdn.com/ty1576/prod/QC/20241001/10/97240e03-5a50-38cb-825e-bce4d983cda2/1_org_zoom.jpg,5.0,12.999
"Garanti Tipi:Realme Türkiye Garantili; Kamera Çözünürlüğü:50 MP; Dahili Hafıza:128 GB; RAM Kapasitesi:6 GB; Ekran Boyutu:6,7 inç; Pil Gücü (mAh):5000; Mobil Bağlantı Hızı:4G; Ön Kamera Çözünürlüğü:8 MP; Cep Telefonu Modeli:Realme C63; Ön Kamera Sayısı:1; Ekran Çözünürlüğü:HD; Ekran Teknolojisi:HD; Ön Kamera Çözünürlük Aralığı:60 - 80 MP; Görüntü Teknolojisi:LCD; Ana Kamera Flaş:Var; Ön Kamera Flaş:Yok; Ekran Cinsi:LCD; Arka Kamera Sayısı:2; Ekran Boyut Aralığı:6.5'' - 7''; İşletim Sistemi:Android; Çift Hat:Var; Kablosuz Şarj:Yok; Yüz Tanıma:Var; Dokunmatik Ekran:Var; Garanti Süresi:2 Yıl; Şarj Girişi:Lightning; Ana Kamera Çözünürlük Aralığı:40 - 60 MP; NFC:Var; Ekran Yenileme Hızı:90 Hz; Kulaklık Girişi:3.5 mm; Video Kayıt Çözünürlüğü:720p (HD); Şarj Hızı:40-60 W; Arttırılabilir Hafıza (Hafıza Kartı Desteği):Var; Batarya Kapasitesi Aralığı:4500-5000 mAh; Parmak İzi Okuyucu:Var; Suya/Toza Dayanıklılık:Var; Renk:Siyah; Yapay Zeka:Yok;",Realme C65,https://cdn.dsmcdn.com/ty1536/product/media/images/ty1537/prod/QC/20240912/14/dfb55a30-e99d-34b9-9392-d8801f6650cd/1_org_zoom.jpg,4.4,7.499
Garanti Tipi:Resmi Distribütör Garantili; Kamera Çözünürlüğü:50 MP; Dahili Hafıza:256 GB; RAM Kapasitesi:8 GB; Pil Gücü (mAh):5000; Mobil Bağlantı Hızı:5G; Ön Kamera Sayısı:1; Ön Kamera Çözünürlük Aralığı:15 - 20 MP; Arka Kamera Sayısı:3; İşletim Sistemi:Android; Çift Hat:Var; Garanti Süresi:2 Yıl; Şarj Girişi:USB Type-C; NFC:Var; Kulaklık Girişi:USB Type-C; Suya/Toza Dayanıklılık:Var; Renk:Mavi;,Realme 12 Pro+,https://cdn.dsmcdn.com/ty1527/product/media/images/prod/QC/20240906/20/168b6ad5-a221-38e4-aa0e-57d2933d7907/1_org_zoom.jpg,4.1,16.857
Garanti Tipi:Resmi Distribütör Garantili; Kamera Çözünürlüğü:50 MP; Dahili Hafıza:256 GB; RAM Kapasitesi:8 GB; Pil Gücü (mAh):5000; Mobil Bağlantı Hızı:5G; Ön Kamera Sayısı:1; Ön Kamera Çözünürlük Aralığı:15 - 20 MP; Arka Kamera Sayısı:3; İşletim Sistemi:Android; Çift Hat:Var; Garanti Süresi:2 Yıl; Şarj Girişi:USB Type-C; NFC:Var; Kulaklık Girişi:USB Type-C; Suya/Toza Dayanıklılık:Var; Renk:Mavi;,Realme 12 Pro,https://cdn.dsmcdn.com/ty1527/product/media/images/prod/QC/20240906/20/168b6ad5-a221-38e4-aa0e-57d2933d7907/1_org_zoom.jpg,4.1,16.857
"Garanti Tipi:Realme Türkiye Garantili; Kamera Çözünürlüğü:50 MP; Dahili Hafıza:256 GB; RAM Kapasitesi:8 GB; Ekran Boyutu:6,7 inç; Pil Gücü (mAh):5000; Mobil Bağlantı Hızı:4.5G; Ön Kamera Çözünürlüğü:5 MP; Ön Kamera Sayısı:Yok; Ekran Çözünürlüğü:FHD+; Ön Kamera Çözünürlük Aralığı:5 - 10 MP; Görüntü Teknolojisi:LCD; Ana Kamera Flaş:Var; Ön Kamera Flaş:Var; Ekran Cinsi:IPS LCD; Arka Kamera Sayısı:3; İşletim Sistemi:Android; Çift Hat:Var; Kablosuz Şarj:Yok; Yüz Tanıma:Var; Dokunmatik Ekran:Yok; Garanti Süresi:2 Yıl; Şarj Girişi:USB Type-C; NFC:Yok; Ekran Yenileme Hızı:90 Hz; Kulaklık Girişi:3.5 mm; Şarj Hızı:10-20 W; Arttırılabilir Hafıza (Hafıza Kartı Desteği):Var; Batarya Kapasitesi Aralığı:5000-6000 mAh; Parmak İzi Okuyucu:Var; Suya/Toza Dayanıklılık:Var; Renk:Yeşil; Yapay Zeka:Var;",Realme C61,https://cdn.dsmcdn.com/ty1681/prod/QC/20250517/13/773551a9-13e5-320c-8fd2-766072bb293b/1_org_zoom.jpg,4.4,7.999
"Garanti Tipi:Resmi Distribütör Garantili; Kamera Çözünürlüğü:13 MP; Dahili Hafıza:128 GB; RAM Kapasitesi:4 GB; Ekran Boyutu:6,7 inç; Pil Gücü (mAh):5000 ve üstü; Mobil Bağlantı Hızı:5G; Ön Kamera Çözünürlüğü:5 MP; Cep Telefonu Modeli:Realme C63; Ön Kamera Sayısı:1; Ekran Çözünürlüğü:HD+; Ön Kamera Çözünürlük Aralığı:5 MP ve altı; Görüntü Teknolojisi:LCD; Ana Kamera Flaş:Var; Ekran Cinsi:LCD; Arka Kamera Sayısı:3; Ekran Boyut Aralığı:6.5'' - 7''; İşletim Sistemi:Android; Çift Hat:Yok; Kablosuz Şarj:Yok; Yüz Tanıma:Yok; Dokunmatik Ekran:Var; Garanti Süresi:2 Yıl; Şarj Girişi:USB Type-C; Ana Kamera Çözünürlük Aralığı:10 - 15 MP; NFC:Yok; Ekran Yenileme Hızı:60 Hz; Kulaklık Girişi:USB Type-C; Şarj Hızı:10-20 W; Arttırılabilir Hafıza (Hafıza Kartı Desteği):Var; Batarya Kapasitesi Aralığı:4500-5000 mAh; Parmak İzi Okuyucu:Yok; Suya/Toza Dayanıklılık:Var; Renk:Mavi; Yapay Zeka:Yok;",Realme Note 50,https://cdn.dsmcdn.com/ty1539/product/media/images/ty1540/prod/QC/20240913/01/575a1d4d-8957-3c42-a88a-7806c684d67b/1_org_zoom.jpg,4.5,5.899
Materyal:Silikon; Cep Telefonu Modeli:Realme C53; Renk:Çok Renkli; Uyumlu Marka:Realme Uyumlu; Menşei:TR;,Realme C51,https://cdn.dsmcdn.com/ty1663/prod/QC/20250416/14/e8559aca-67ca-3ec8-ace6-5aad0033055f/1_org_zoom.jpg,5.0,"149,90"
Garanti Tipi:Realme Türkiye Garantili; Kamera Çözünürlüğü:64 MP + 12 MP + 5 MP + 5 MP; Dahili Hafıza:128 GB; RAM Kapasitesi:6 GB; Pil Gücü (mAh):5000 ve üstü; Mobil Bağlantı Hızı:4.5G; Cep Telefonu Modeli:Realme C55; Ekran Boyutu:6 - 8 inç; Ön Kamera Sayısı:1; Ekran Çözünürlüğü:FHD+; Ekran Teknolojisi:Dinamik AMOLED; Ön Kamera Çözünürlüğü:5 - 8 MP; Ön Kamera Çözünürlük Aralığı:10 - 15 MP; Görüntü Teknolojisi:AMOLED; Ana Kamera Flaş:Var; Ön Kamera Flaş:Yok; Ekran Cinsi:AMOLED; Arka Kamera Sayısı:2; Ekran Boyut Aralığı:6.5'' - 7''; İşletim Sistemi:Android; Çift Hat:Yok; Kablosuz Şarj:Yok; Yüz Tanıma:Var; Dokunmatik Ekran:Var; Garanti Süresi:2 Yıl; Şarj Girişi:USB Type-C; Ana Kamera Çözünürlük Aralığı:60 - 80 MP; NFC:Var; Ekran Yenileme Hızı:90 Hz; Kulaklık Girişi:USB Type-C; Video Kayıt Çözünürlüğü:1080p (Full HD); Şarj Hızı:10-20 W; Arttırılabilir Hafıza (Hafıza Kartı Desteği):Yok; Batarya Kapasitesi Aralığı:4500-5000 mAh; Parmak İzi Okuyucu:Var; Suya/Toza Dayanıklılık:Yok; Renk:Altın; Yapay Zeka:Yok;,Realme C55,https://cdn.dsmcdn.com/ty1546/prod/QC/20240915/07/e8cb02c2-c8d2-30af-a18a-65abe1d9e253/1_org_zoom.jpg,4.7,7.799
"Garanti Tipi:Realme Türkiye Garantili; Kamera Çözünürlüğü:50 MP + 5 MP + 2 MP; Dahili Hafıza:256 GB; RAM Kapasitesi:8 GB; Ekran Boyutu:6,7 inç; Pil Gücü (mAh):5000; Mobil Bağlantı Hızı:5G; Ön Kamera Sayısı:1; Ekran Çözünürlüğü:FHD+; Ekran Teknolojisi:FHD+; Ön Kamera Çözünürlük Aralığı:15 - 20 MP; Ana Kamera Flaş:Var; Arka Kamera Sayısı:2; Ekran Boyut Aralığı:6.5'' - 7''; İşletim Sistemi:Android; Çift Hat:Var; Kablosuz Şarj:Yok; Yüz Tanıma:Yok; Dokunmatik Ekran:Var; Garanti Süresi:2 Yıl; Şarj Girişi:USB Type-C; Ana Kamera Çözünürlük Aralığı:100 -120 MP; NFC:Var; Ekran Yenileme Hızı:60 Hz; Kulaklık Girişi:USB Type-C; Şarj Hızı:10-20 W; Batarya Kapasitesi Aralığı:4500-5000 mAh; Parmak İzi Okuyucu:Var; Suya/Toza Dayanıklılık:Yok; Renk:Siyah; Yapay Zeka:Yok;",Realme 11 Pro,https://cdn.dsmcdn.com/ty1549/product/media/images/ty1548/prod/QC/20240916/18/9981d109-5b20-372f-90ba-1262dc4b605e/1_org_zoom.jpg,4.6,14.999
"Garanti Tipi:Realme Türkiye Garantili; Kamera Çözünürlüğü:50 MP + 5 MP + 2 MP; Dahili Hafıza:256 GB; RAM Kapasitesi:8 GB; Ekran Boyutu:6,7 inç; Pil Gücü (mAh):5000; Mobil Bağlantı Hızı:5G; Ön Kamera Sayısı:1; Ekran Çözünürlüğü:FHD+; Ekran Teknolojisi:FHD+; Ön Kamera Çözünürlük Aralığı:15 - 20 MP; Ana Kamera Flaş:Var; Arka Kamera Sayısı:2; Ekran Boyut Aralığı:6.5'' - 7''; İşletim Sistemi:Android; Çift Hat:Var; Kablosuz Şarj:Yok; Yüz Tanıma:Yok; Dokunmatik Ekran:Var; Garanti Süresi:2 Yıl; Şarj Girişi:USB Type-C; Ana Kamera Çözünürlük Aralığı:100 -120 MP; NFC:Var; Ekran Yenileme Hızı:60 Hz; Kulaklık Girişi:USB Type-C; Şarj Hızı:10-20 W; Batarya Kapasitesi Aralığı:4500-5000 mAh; Parmak İzi Okuyucu:Var; Suya/Toza Dayanıklılık:Yok; Renk:Siyah; Yapay Zeka:Yok;",Realme 11 Pro+,https://cdn.dsmcdn.com/ty1549/product/media/images/ty1548/prod/QC/20240916/18/9981d109-5b20-372f-90ba-1262dc4b605e/1_org_zoom.jpg,4.6,14.999
Garanti Tipi:Realme Türkiye Garantili; Dahili Hafıza:128 GB; RAM Kapasitesi:4 GB; Pil Gücü (mAh):5000; Mobil Bağlantı Hızı:4G; Ön Kamera Çözünürlüğü:8 - 14 MP; Kamera Çözünürlüğü:5 - 10 MP; Ekran Boyutu:6 inç ve üstü; Ön Kamera Sayısı:1; Ekran Çözünürlüğü:HD+; Ekran Teknolojisi:FHD+; Ön Kamera Çözünürlük Aralığı:5 - 10 MP; Görüntü Teknolojisi:LCD; Ana Kamera Flaş:Var; Ön Kamera Flaş:Yok; Ekran Cinsi:IPS LCD; Arka Kamera Sayısı:1; Ekran Boyut Aralığı:6'' - 6.5''; İşletim Sistemi:Android; Çift Hat:Var; Kablosuz Şarj:Yok; Yüz Tanıma:Var; Dokunmatik Ekran:Var; Garanti Süresi:2 Yıl; Şarj Girişi:USB Type-C; Ana Kamera Çözünürlük Aralığı:5 - 10 MP; NFC:Yok; Ekran Yenileme Hızı:90 Hz; Kulaklık Girişi:USB Type-C; Video Kayıt Çözünürlüğü:1080p (Full HD); Şarj Hızı:20-40 W; Arttırılabilir Hafıza (Hafıza Kartı Desteği):Var; Batarya Kapasitesi Aralığı:3500-4000 mAh; Parmak İzi Okuyucu:Var; Suya/Toza Dayanıklılık:Yok; Renk:Siyah; Yapay Zeka:Yok;,Realme C53,https://cdn.dsmcdn.com/ty1573/prod/QC/20240928/13/d10b42a0-66dd-3cf7-9ad8-56b41b075266/1_org_zoom.jpg,4.4,6.198
"Garanti Tipi:Samsung TR Garantili; Kamera Çözünürlüğü:50 MP; Dahili Hafıza:128 GB; RAM Kapasitesi:6 GB; Ekran Boyutu:6,7 inç; Pil Gücü (mAh):5000; Mobil Bağlantı Hızı:4.5G; Ön Kamera Çözünürlüğü:10 MP; Cep Telefonu Modeli:Samsung Galaxy A10; Ön Kamera Sayısı:1; Ekran Çözünürlüğü:FHD+; Ekran Teknolojisi:FHD+; Ön Kamera Çözünürlük Aralığı:10 - 15 MP; Görüntü Teknolojisi:AMOLED; Ana Kamera Flaş:Var; Ön Kamera Flaş:Yok; Arka Kamera Sayısı:1; Ekran Boyut Aralığı:6.5'' - 7''; İşletim Sistemi:Android; Çift Hat:Var; Kablosuz Şarj:Yok; Dokunmatik Ekran:Var; Garanti Süresi:2 Yıl; Şarj Girişi:USB Type-C; Ana Kamera Çözünürlük Aralığı:40 - 60 MP; NFC:Var; Ekran Yenileme Hızı:120 Hz; Kulaklık Girişi:3.5 mm; Arttırılabilir Hafıza (Hafıza Kartı Desteği):Var; Batarya Kapasitesi Aralığı:5000-6000 mAh; Parmak İzi Okuyucu:Var; Suya/Toza Dayanıklılık:Var; Renk:Gri; Yapay Zeka:Yok; Menşei:TR; Tamir Edilebilirlik:Yetkili Servis ile Tamiri Gerekir.;",Samsung Galaxy A15,https://cdn.dsmcdn.com/ty1631/prod/QC/20250125/09/ed5bedf1-1b23-3716-804b-774342833ef5/1_org_zoom.jpg,4.5,9.299
"Garanti Tipi:Samsung TR Garantili; Kamera Çözünürlüğü:200 MP + 8 MP + 2 MP; Dahili Hafıza:256 GB; RAM Kapasitesi:12 GB; Ekran Boyutu:6,8 inç; Pil Gücü (mAh):5000; Mobil Bağlantı Hızı:5G; Ön Kamera Çözünürlüğü:10 - 20 MP; Cep Telefonu Modeli:Samsung Galaxy S24 Ultra; Ön Kamera Sayısı:1; Ekran Çözünürlüğü:QHD+; Ekran Teknolojisi:Dinamik AMOLED; Ön Kamera Çözünürlük Aralığı:10 - 15 MP; Görüntü Teknolojisi:AMOLED; Ana Kamera Flaş:Var; Ön Kamera Flaş:Var; Ekran Cinsi:AMOLED; Arka Kamera Sayısı:5; Ekran Boyut Aralığı:6.5'' - 7''; İşletim Sistemi:Android; Çift Hat:Var; Kablosuz Şarj:Var; Yüz Tanıma:Var; Dokunmatik Ekran:Var; Garanti Süresi:2 Yıl; Şarj Girişi:USB Type-C; Ana Kamera Çözünürlük Aralığı:120 MP ve üstü; NFC:Var; Ekran Yenileme Hızı:120 Hz; Kulaklık Girişi:USB Type-C; Video Kayıt Çözünürlüğü:4320p (Ultra HD) 8K; Şarj Hızı:40-60 W; Arttırılabilir Hafıza (Hafıza Kartı Desteği):Yok; Batarya Kapasitesi Aralığı:5000-6000 mAh; Parmak İzi Okuyucu:Var; Suya/Toza Dayanıklılık:Var; Renk:Gri; Yapay Zeka:Var; Menşei:VN; Tamir Edilebilirlik:Yetkili Servis ile Tamiri Gerekir.;",Samsung Galaxy S24 Ultra,https://cdn.dsmcdn.com/ty1117/product/media/images/prod/PIM/20240103/11/12d1689d-de8c-4452-a537-ca4a811de0fe/1_org_zoom.jpg,4.6,58.799
"Garanti Tipi:Samsung TR Garantili; Kamera Çözünürlüğü:50 MP + 12 MP + 10 MP; Dahili Hafıza:256 GB; RAM Kapasitesi:8 GB; Ekran Boyutu:6,2 inç; Pil Gücü (mAh):4000 - 5000; Mobil Bağlantı Hızı:5G; Ön Kamera Çözünürlüğü:12 MP; Ön Kamera Sayısı:1; Ekran Çözünürlüğü:FHD+; Ekran Teknolojisi:Dinamik AMOLED; Ön Kamera Çözünürlük Aralığı:10 - 15 MP; Görüntü Teknolojisi:AMOLED; Ana Kamera Flaş:Var; Ön Kamera Flaş:Var; Ekran Cinsi:AMOLED; Arka Kamera Sayısı:3; Ekran Boyut Aralığı:6'' - 6.5''; İşletim Sistemi:Android; Çift Hat:Var; Kablosuz Şarj:Var; Yüz Tanıma:Var; Dokunmatik Ekran:Var; Garanti Süresi:2 Yıl; Şarj Girişi:USB Type-C; Ana Kamera Çözünürlük Aralığı:40 - 60 MP; NFC:Var; Ekran Yenileme Hızı:120 Hz; Kulaklık Girişi:USB Type-C; Video Kayıt Çözünürlüğü:4320p (Ultra HD) 8K; Şarj Hızı:20-40 W; Arttırılabilir Hafıza (Hafıza Kartı Desteği):Yok; Batarya Kapasitesi Aralığı:4000-4500 mAh; Parmak İzi Okuyucu:Var; Suya/Toza Dayanıklılık:Yok; Renk:Gri; Yapay Zeka:Var;",Samsung Galaxy S24+,https://cdn.dsmcdn.com/ty1117/product/media/images/prod/PIM/20240103/07/a8654c9c-cb6b-4ff3-8c61-96d01a640e77/1_org_zoom.jpg,4.6,38.250
"Garanti Tipi:Samsung TR Garantili; Kamera Çözünürlüğü:50 MP; Dahili Hafıza:256 GB; RAM Kapasitesi:8 GB; Ekran Boyutu:6,6 inç; Pil Gücü (mAh):5000; Mobil Bağlantı Hızı:5G; Ön Kamera Çözünürlüğü:13 MP; Ön Kamera Sayısı:1; Ekran Çözünürlüğü:FHD+; Ekran Teknolojisi:FHD+; Ön Kamera Çözünürlük Aralığı:10 - 15 MP; Görüntü Teknolojisi:AMOLED; Ana Kamera Flaş:Var; Ön Kamera Flaş:Yok; Ekran Cinsi:Super AMOLED; Arka Kamera Sayısı:3; Ekran Boyut Aralığı:6.5'' - 7''; İşletim Sistemi:Android; Çift Hat:Var; Kablosuz Şarj:Yok; Yüz Tanıma:Var; Dokunmatik Ekran:Var; Garanti Süresi:2 Yıl; Şarj Girişi:USB Type-C; Ana Kamera Çözünürlük Aralığı:15 - 20 MP; NFC:Var; Ekran Yenileme Hızı:120 Hz; Kulaklık Girişi:USB Type-C; Video Kayıt Çözünürlüğü:1080p (Full HD); Şarj Hızı:20-40 W; Arttırılabilir Hafıza (Hafıza Kartı Desteği):Var; Batarya Kapasitesi Aralığı:5000-6000 mAh; Parmak İzi Okuyucu:Var; Suya/Toza Dayanıklılık:Var; Renk:Mavi; Yapay Zeka:Yok; Menşei:TR;",Samsung Galaxy A35,https://cdn.dsmcdn.com/ty1219/product/media/images/prod/PIM/20240321/11/62e6675a-dffe-49cc-a0de-2feb903a86d5/1_org_zoom.jpg,4.6,16.399
"Garanti Tipi:Samsung TR Garantili; Kamera Çözünürlüğü:50 MP; Dahili Hafıza:256 GB; RAM Kapasitesi:8 GB; Ekran Boyutu:6,6 inç; Pil Gücü (mAh):5000; Mobil Bağlantı Hızı:5G; Cep Telefonu Modeli:Xiomi Redmi Note 12; Ön Kamera Çözünürlüğü:32 MP; Ön Kamera Sayısı:1; Ekran Çözünürlüğü:FHD+; Ekran Teknolojisi:FHD+; Ön Kamera Çözünürlük Aralığı:20 - 40 MP; Görüntü Teknolojisi:AMOLED; Ana Kamera Flaş:Var; Ön Kamera Flaş:Yok; Ekran Cinsi:Super AMOLED; Arka Kamera Sayısı:3; Ekran Boyut Aralığı:6.5'' - 7''; İşletim Sistemi:Android; Çift Hat:Var; Kablosuz Şarj:Yok; Yüz Tanıma:Var; Dokunmatik Ekran:Var; Garanti Süresi:2 Yıl; Şarj Girişi:USB Type-C; Ana Kamera Çözünürlük Aralığı:20 - 40 MP; NFC:Var; Ekran Yenileme Hızı:120 Hz; Kulaklık Girişi:USB Type-C; Video Kayıt Çözünürlüğü:1080p (Full HD); Şarj Hızı:20-40 W; Arttırılabilir Hafıza (Hafıza Kartı Desteği):Var; Batarya Kapasitesi Aralığı:5000-6000 mAh; Parmak İzi Okuyucu:Var; Suya/Toza Dayanıklılık:Var; Renk:Mavi; Yapay Zeka:Yok; Menşei:TR;",Samsung Galaxy A55,https://cdn.dsmcdn.com/ty1218/product/media/images/prod/PIM/20240321/11/d013b7ac-2c14-406c-92a1-42fe7ed63a00/1_org_zoom.jpg,4.7,19.790
Materyal:Silikon; Cep Telefonu Modeli:Samsung Galaxy A55; Renk:Pembe; Uyumlu Marka:Samsung Uyumlu; Menşei:CN;,Samsung Galaxy M55,https://cdn.dsmcdn.com/ty1671/prod/QC/20250430/06/54c890d3-4df6-3e5b-8dc6-32df5e55094d/1_org_zoom.jpg,4.7,"146,23"
